14315,3.976388889,,,,,,
5307,1.474166667,,,,,,
14958,4.155,,,,,,
14958,4.155,,,,,,
20654,5.737222222,,,,,,
20654,5.737222222,,,,,,
19083,5.300833333,,,,,,
5721,1.589166667,,,,,,
63569,17.65805556,,,,,,
17160,4.766666667,,,,,,
26929,7.480277778,,,,,,
14977,4.160277778,,,,,,
3940,1.094444444,,,,,,
9748,2.707777778,,,,,,
18573,5.159166667,,,,,,
24225,6.729166667,,,,,,
9211,2.558611111,,,,,,
9420,2.616666667,,,,,,
69958,19.43277778,,,,,,
35964,9.99,,,,,,
17353,4.820277778,,,,,,
77389,21.49694444,,,,,,
24034,6.676111111,,,,,,
13757,3.821388889,,,,,,
31685,8.801388889,,,,,,
68140,18.92777778,,,,,,
86640,24.06666667,,,,,,
32492,9.025555556,,,,,,
165389,45.94138889,,,,,,
61475,17.07638889,,,,,,
12631,3.508611111,,,,,,
12642,3.511666667,,,,,,
13054,3.626111111,,,,,,
19346,5.373888889,,,,,,
20204,5.612222222,,,,,,
20268,5.63,,,,,,
22132,6.147777778,,,,,,
732,0.203333333,,,,,,
3396,0.943333333,,,,,,
1272,0.353333333,,,,,,
15955,4.431944444,,,,,,
20915,5.809722222,,,,,,
10557,2.9325,,,,,,
109554,30.43166667,,,,,,
11613,3.225833333,,,,,,
6885,1.9125,,,,,,
383,0.106388889,,,,,,
460,0.127777778,,,,,,
27777,7.715833333,,,,,,
14035,3.898611111,,,,,,
21597,5.999166667,,,,,,
21635,6.009722222,,,,,,
71712,19.92,,,,,,
71843,19.95638889,,,,,,
5448,1.513333333,,,,,,
5451,1.514166667,,,,,,
15855,4.404166667,,,,,,
8463,2.350833333,,,,,,
13197,3.665833333,,,,,,
19041,5.289166667,,,,,,
90027,25.0075,,,,,,
5409,1.5025,,,,,,
25288,7.024444444,,,,,,
1010,0.280555556,,,,,,
483,0.134166667,,,,,,
13836,3.843333333,,,,,,
88,0.024444444,,,,,,
8657,2.404722222,,,,,,
8657,2.404722222,,,,,,
16523,4.589722222,,,,,,
20181,5.605833333,,,,,,
7608,2.113333333,,,,,,
278,0.077222222,,,,,,
17474,4.853888889,,,,,,
35138,9.760555556,,,,,,
4059,1.1275,,,,,,
31130,8.647222222,,,,,,
12869,3.574722222,,,,,,
35495,9.859722222,,,,,,
6922,1.922777778,,,,,,
105,0.029166667,,,,,,
101,0.028055556,,,,,,
363,0.100833333,,,,,,
401,0.111388889,,,,,,
430,0.119444444,,,,,,
447,0.124166667,,,,,,
506,0.140555556,,,,,,
761,0.211388889,,,,,,
2572,0.714444444,,,,,,
169717,47.14361111,,,,,,
5539,1.538611111,,,,,,
14720,4.088888889,,,,,,
16410,4.558333333,,,,,,
148,0.041111111,,,,,,
8129,2.258055556,,,,,,
2655,0.7375,,,,,,
63454,17.62611111,,,,,,
28443,7.900833333,,,,,,
15334,4.259444444,,,,,,
15350,4.263888889,,,,,,
4707,1.3075,,,,,,
4962,1.378333333,,,,,,
10083,2.800833333,,,,,,
12250,3.402777778,,,,,,
16017,4.449166667,,,,,,
70418,19.56055556,,,,,,
71905,19.97361111,,,,,,
71918,19.97722222,,,,,,
940,0.261111111,,,,,,
16172,4.492222222,,,,,,
24444,6.79,,,,,,
24444,6.79,,,,,,
6939,1.9275,,,,,,
157,0.043611111,,,,,,
14129,3.924722222,,,,,,
66379,18.43861111,,,,,,
952,0.264444444,,,,,,
25636,7.121111111,,,,,,
16375,4.548611111,,,,,,
13135,3.648611111,,,,,,
13184,3.662222222,,,,,,
287,0.079722222,,,,,,
7579,2.105277778,,,,,,
7475,2.076388889,,,,,,
2858,0.793888889,,,,,,
20750,5.763888889,,,,,,
6086,1.690555556,,,,,,
7940,2.205555556,,,,,,
24801,6.889166667,,,,,,
16042,4.456111111,,,,,,
24926,6.923888889,,,,,,
3577,0.993611111,,,,,,
9661,2.683611111,,,,,,
15034,4.176111111,,,,,,
15034,4.176111111,,,,,,
27239,7.566388889,,,,,,
11493,3.1925,,,,,,
493,0.136944444,,,,,,
501,0.139166667,,,,,,
507,0.140833333,,,,,,
4810,1.336111111,,,,,,
15654,4.348333333,,,,,,
15753,4.375833333,,,,,,
15630,4.341666667,,,,,,
16157,4.488055556,,,,,,
1045,0.290277778,,,,,,
13761,3.8225,,,,,,
68571,19.0475,,,,,,
68936,19.14888889,,,,,,
82310,22.86388889,,,,,,
11858,3.293888889,,,,,,
11858,3.293888889,,,,,,
24597,6.8325,,,,,,
24646,6.846111111,,,,,,
24646,6.846111111,,,,,,
15417,4.2825,,,,,,
6042,1.678333333,,,,,,
5818,1.616111111,,,,,,
123525,34.3125,,,,,,
6712,1.864444444,,,,,,
19493,5.414722222,,,,,,
35628,9.896666667,,,,,,
11962,3.322777778,,,,,,
12245,3.401388889,,,,,,
12294,3.415,,,,,,
12563,3.489722222,,,,,,
12919,3.588611111,,,,,,
13012,3.614444444,,,,,,
13031,3.619722222,,,,,,
28776,7.993333333,,,,,,
85069,23.63027778,,,,,,
85079,23.63305556,,,,,,
85186,23.66277778,,,,,,
64575,17.9375,,,,,,
393,0.109166667,,,,,,
11656,3.237777778,,,,,,
7173,1.9925,,,,,,
69592,19.33111111,,,,,,
69741,19.3725,,,,,,
69837,19.39916667,,,,,,
11754,3.265,,,,,,
4985,1.384722222,,,,,,
4640,1.288888889,,,,,,
26028,7.23,,,,,,
18503,5.139722222,,,,,,
11140,3.094444444,,,,,,
7625,2.118055556,,,,,,
16495,4.581944444,,,,,,
35837,9.954722222,,,,,,
7457,2.071388889,,,,,,
9884,2.745555556,,,,,,
353,0.098055556,,,,,,
398,0.110555556,,,,,,
436,0.121111111,,,,,,
501,0.139166667,,,,,,
508,0.141111111,,,,,,
529,0.146944444,,,,,,
2694,0.748333333,,,,,,
2753,0.764722222,,,,,,
2764,0.767777778,,,,,,
2881,0.800277778,,,,,,
2925,0.8125,,,,,,
27624,7.673333333,,,,,,
73621,20.45027778,,,,,,
8726,2.423888889,,,,,,
10033,2.786944444,,,,,,
26050,7.236111111,,,,,,
24989,6.941388889,,,,,,
4776,1.326666667,,,,,,
5301,1.4725,,,,,,
6290,1.747222222,,,,,,
30105,8.3625,,,,,,
34695,9.6375,,,,,,
5255,1.459722222,,,,,,
20887,5.801944444,,,,,,
6686,1.857222222,,,,,,
2747,0.763055556,,,,,,
9984,2.773333333,,,,,,
10024,2.784444444,,,,,,
35559,9.8775,,,,,,
26207,7.279722222,,,,,,
717,0.199166667,,,,,,
4209,1.169166667,,,,,,
2027,0.563055556,,,,,,
952,0.264444444,,,,,,
26998,7.499444444,,,,,,
24228,6.73,,,,,,
21988,6.107777778,,,,,,
5157,1.4325,,,,,,
9497,2.638055556,,,,,,
9497,2.638055556,,,,,,
9532,2.647777778,,,,,,
313,0.086944444,,,,,,
19021,5.283611111,,,,,,
5346,1.485,,,,,,
1819,0.505277778,,,,,,
23562,6.545,,,,,,
25523,7.089722222,,,,,,
16069,4.463611111,,,,,,
4970,1.380555556,,,,,,
7953,2.209166667,,,,,,
35018,9.727222222,,,,,,
8123,2.256388889,,,,,,
8123,2.256388889,,,,,,
5060,1.405555556,,,,,,
19229,5.341388889,,,,,,
5228,1.452222222,,,,,,
5229,1.4525,,,,,,
18083,5.023055556,,,,,,
38913,10.80916667,,,,,,
757,0.210277778,,,,,,
30561,8.489166667,,,,,,
1314,0.365,,,,,,
3977,1.104722222,,,,,,
4786,1.329444444,,,,,,
3828,1.063333333,,,,,,
256,0.071111111,,,,,,
8056,2.237777778,,,,,,
5783,1.606388889,,,,,,
463,0.128611111,,,,,,
43,0.011944444,,,,,,
13399,3.721944444,,,,,,
13399,3.721944444,,,,,,
19506,5.418333333,,,,,,
19506,5.418333333,,,,,,
23680,6.577777778,,,,,,
10470,2.908333333,,,,,,
3394,0.942777778,,,,,,
2633,0.731388889,,,,,,
204,0.056666667,,,,,,
4838,1.343888889,,,,,,
13559,3.766388889,,,,,,
819,0.2275,,,,,,
3094,0.859444444,,,,,,
5196,1.443333333,,,,,,
2706,0.751666667,,,,,,
2664,0.74,,,,,,
598,0.166111111,,,,,,
2176,0.604444444,,,,,,
3856,1.071111111,,,,,,
7368,2.046666667,,,,,,
5606,1.557222222,,,,,,
1380,0.383333333,,,,,,
1681,0.466944444,,,,,,
508,0.141111111,,,,,,
419,0.116388889,,,,,,
493,0.136944444,,,,,,
4304,1.195555556,,,,,,
273,0.075833333,,,,,,
1653,0.459166667,,,,,,
6002,1.667222222,,,,,,
3035,0.843055556,,,,,,
28317,7.865833333,,,,,,
207,0.0575,,,,,,
215,0.059722222,,,,,,
6059,1.683055556,,,,,,
1649,0.458055556,,,,,,
336,0.093333333,,,,,,
64,0.017777778,,,,,,
2442,0.678333333,,,,,,
9621,2.6725,,,,,,
1647,0.4575,,,,,,
4612,1.281111111,,,,,,
924,0.256666667,,,,,,
947,0.263055556,,,,,,
5735,1.593055556,,,,,,
109,0.030277778,,,,,,
562,0.156111111,,,,,,
5154,1.431666667,,,,,,
5155,1.431944444,,,,,,
3352,0.931111111,,,,,,
3411,0.9475,,,,,,
3517,0.976944444,,,,,,
5740,1.594444444,,,,,,
2177,0.604722222,,,,,,
6686,1.857222222,,,,,,
151947,42.2075,,,,,,
361,0.100277778,,,,,,
521,0.144722222,,,,,,
8617,2.393611111,,,,,,
42415,11.78194444,,,,,,
697,0.193611111,,,,,,
1028,0.285555556,,,,,,
2283,0.634166667,,,,,,
4210,1.169444444,,,,,,
8114,2.253888889,,,,,,
3480,0.966666667,,,,,,
2357,0.654722222,,,,,,
2357,0.654722222,,,,,,
269,0.074722222,,,,,,
19079,5.299722222,,,,,,
853,0.236944444,,,,,,
273,0.075833333,,,,,,
5556,1.543333333,,,,,,
22,0.006111111,,,,,,
730,0.202777778,,,,,,
14813,4.114722222,,,,,,
1732,0.481111111,,,,,,
1070,0.297222222,,,,,,
679,0.188611111,,,,,,
11396,3.165555556,,,,,,
30787,8.551944444,,,,,,
68897,19.13805556,,,,,,
69002,19.16722222,,,,,,
69003,19.1675,,,,,,
25575,7.104166667,,,,,,
23890,6.636111111,,,,,,
1921,0.533611111,,,,,,
21765,6.045833333,,,,,,
23513,6.531388889,,,,,,
6342,1.761666667,,,,,,
41780,11.60555556,,,,,,
42694,11.85944444,,,,,,
42694,11.85944444,,,,,,
42959,11.93305556,,,,,,
43204,12.00111111,,,,,,
2318,0.643888889,,,,,,
22388,6.218888889,,,,,,
22388,6.218888889,,,,,,
11,0.003055556,,,,,,
265,0.073611111,,,,,,
42488,11.80222222,,,,,,
169,0.046944444,,,,,,
152,0.042222222,,,,,,
188,0.052222222,,,,,,
188,0.052222222,,,,,,
5418,1.505,,,,,,
1375,0.381944444,,,,,,
4705,1.306944444,,,,,,
21202,5.889444444,,,,,,
22676,6.298888889,,,,,,
3475,0.965277778,,,,,,
4551,1.264166667,,,,,,
4551,1.264166667,,,,,,
14271,3.964166667,,,,,,
4283,1.189722222,,,,,,
15699,4.360833333,,,,,,
1341,0.3725,,,,,,
5380,1.494444444,,,,,,
5756,1.598888889,,,,,,
9345,2.595833333,,,,,,
13223,3.673055556,,,,,,
76191,21.16416667,,,,,,
76850,21.34722222,,,,,,
1393,0.386944444,,,,,,
1943,0.539722222,,,,,,
1968,0.546666667,,,,,,
1975,0.548611111,,,,,,
10666,2.962777778,,,,,,
20328,5.646666667,,,,,,
14329,3.980277778,,,,,,
2362,0.656111111,,,,,,
5219,1.449722222,,,,,,
2258,0.627222222,,,,,,
6689,1.858055556,,,,,,
6938,1.927222222,,,,,,
1627,0.451944444,,,,,,
3865,1.073611111,,,,,,
4030,1.119444444,,,,,,
4031,1.119722222,,,,,,
2132,0.592222222,,,,,,
59918,16.64388889,,,,,,
15915,4.420833333,,,,,,
4256,1.182222222,,,,,,
4543,1.261944444,,,,,,
4087,1.135277778,,,,,,
6411,1.780833333,,,,,,
30781,8.550277778,,,,,,
104,0.028888889,,,,,,
328,0.091111111,,,,,,
738,0.205,,,,,,
1397,0.388055556,,,,,,
1430,0.397222222,,,,,,
1448,0.402222222,,,,,,
1457,0.404722222,,,,,,
1504,0.417777778,,,,,,
1560,0.433333333,,,,,,
1606,0.446111111,,,,,,
1655,0.459722222,,,,,,
1679,0.466388889,,,,,,
1736,0.482222222,,,,,,
1867,0.518611111,,,,,,
1880,0.522222222,,,,,,
2110,0.586111111,,,,,,
2810,0.780555556,,,,,,
1879,0.521944444,,,,,,
2036,0.565555556,,,,,,
2861,0.794722222,,,,,,
1413,0.3925,,,,,,
5478,1.521666667,,,,,,
140380,38.99444444,,,,,,
140380,38.99444444,,,,,,
10499,2.916388889,,,,,,
2404,0.667777778,,,,,,
93,0.025833333,,,,,,
15117,4.199166667,,,,,,
1102,0.306111111,,,,,,
1109,0.308055556,,,,,,
7789,2.163611111,,,,,,
1569,0.435833333,,,,,,
5363,1.489722222,,,,,,
3685,1.023611111,,,,,,
44,0.012222222,,,,,,
6975,1.9375,,,,,,
4589,1.274722222,,,,,,
6436,1.787777778,,,,,,
2293,0.636944444,,,,,,
51,0.014166667,,,,,,
52,0.014444444,,,,,,
4492,1.247777778,,,,,,
28366,7.879444444,,,,,,
24,0.006666667,,,,,,
24,0.006666667,,,,,,
1596,0.443333333,,,,,,
8967,2.490833333,,,,,,
9153,2.5425,,,,,,
7208,2.002222222,,,,,,
5592,1.553333333,,,,,,
6570,1.825,,,,,,
20225,5.618055556,,,,,,
1983,0.550833333,,,,,,
8202,2.278333333,,,,,,
11946,3.318333333,,,,,,
320,0.088888889,,,,,,
320,0.088888889,,,,,,
4825,1.340277778,,,,,,
939,0.260833333,,,,,,
13906,3.862777778,,,,,,
777,0.215833333,,,,,,
2104,0.584444444,,,,,,
5468,1.518888889,,,,,,
5468,1.518888889,,,,,,
542,0.150555556,,,,,,
9596,2.665555556,,,,,,
489,0.135833333,,,,,,
2192,0.608888889,,,,,,
3975,1.104166667,,,,,,
22212,6.17,,,,,,
2497,0.693611111,,,,,,
154,0.042777778,,,,,,
277,0.076944444,,,,,,
8619,2.394166667,,,,,,
8670,2.408333333,,,,,,
6233,1.731388889,,,,,,
1291,0.358611111,,,,,,
689,0.191388889,,,,,,
3813,1.059166667,,,,,,
4046,1.123888889,,,,,,
3683,1.023055556,,,,,,
4342,1.206111111,,,,,,
244,0.067777778,,,,,,
7458,2.071666667,,,,,,
474,0.131666667,,,,,,
6921,1.9225,,,,,,
591,0.164166667,,,,,,
317,0.088055556,,,,,,
132941,36.92805556,,,,,,
14704,4.084444444,,,,,,
1195,0.331944444,,,,,,
11067,3.074166667,,,,,,
1422,0.395,,,,,,
12185,3.384722222,,,,,,
3091,0.858611111,,,,,,
795,0.220833333,,,,,,
113,0.031388889,,,,,,
2620,0.727777778,,,,,,
5699,1.583055556,,,,,,
11320,3.144444444,,,,,,
167,0.046388889,,,,,,
10854,3.015,,,,,,
10930,3.036111111,,,,,,
432,0.12,,,,,,
3986,1.107222222,,,,,,
86386,23.99611111,,,,,,
10789,2.996944444,,,,,,
976,0.271111111,,,,,,
2365,0.656944444,,,,,,
2365,0.656944444,,,,,,
113735,31.59305556,,,,,,
784,0.217777778,,,,,,
785,0.218055556,,,,,,
2093,0.581388889,,,,,,
904,0.251111111,,,,,,
514,0.142777778,,,,,,
13531,3.758611111,,,,,,
111,0.030833333,,,,,,
1709,0.474722222,,,,,,
7317,2.0325,,,,,,
471,0.130833333,,,,,,
17954,4.987222222,,,,,,
287,0.079722222,,,,,,
651,0.180833333,,,,,,
21467,5.963055556,,,,,,
2589,0.719166667,,,,,,
4263,1.184166667,,,,,,
4307,1.196388889,,,,,,
3718,1.032777778,,,,,,
22461,6.239166667,,,,,,
75,0.020833333,,,,,,
3002,0.833888889,,,,,,
1380,0.383333333,,,,,,
17079,4.744166667,,,,,,
24796,6.887777778,,,,,,
463,0.128611111,,,,,,
2873,0.798055556,,,,,,
2934,0.815,,,,,,
4098,1.138333333,,,,,,
2861,0.794722222,,,,,,
2235,0.620833333,,,,,,
97955,27.20972222,,,,,,
1854,0.515,,,,,,
2217,0.615833333,,,,,,
2768,0.768888889,,,,,,
189,0.0525,,,,,,
5814,1.615,,,,,,
11940,3.316666667,,,,,,
1123,0.311944444,,,,,,
2510,0.697222222,,,,,,
6675,1.854166667,,,,,,
4725,1.3125,,,,,,
416,0.115555556,,,,,,
5120,1.422222222,,,,,,
759,0.210833333,,,,,,
17454,4.848333333,,,,,,
1663,0.461944444,,,,,,
7145,1.984722222,,,,,,
11203,3.111944444,,,,,,
2424,0.673333333,,,,,,
2014,0.559444444,,,,,,
2496,0.693333333,,,,,,
304,0.084444444,,,,,,
9408,2.613333333,,,,,,
13842,3.845,,,,,,
